cid,text,time,author,channel,votes,photo,heart
UgzjTAx2yjaqCXrnnrN4AaABAg.9VKtKc5-ds-9VN3hEnpjhL," @Biggus Dickkus  But it is not relevant silly little child, just like your covid propaganda and your life...
goodbye 77 brigade shill...",12 dagen geleden,Boris Johnson,UCigYEEGOPYJRnhq1XOB45DA,1,https://yt3.ggpht.com/ytc/AKedOLQ44YtNRZOSuTNuQ3uMS8w-1VAU3hm2pf0zuHKnUFMgL_bSvTjWqQ-RP2waCc81=s176-c-k-c0x00ffffff-no-rj,0.0
UgzjTAx2yjaqCXrnnrN4AaABAg.9VKtKc5-ds-9VN3onjtQrn," @Biggus Dickkus  my namesake is not me, that really proves you have the intellectual ability of two short planks...
#riseandburn 77 brigade...",12 dagen geleden,Boris Johnson,UCigYEEGOPYJRnhq1XOB45DA,1,https://yt3.ggpht.com/ytc/AKedOLQ44YtNRZOSuTNuQ3uMS8w-1VAU3hm2pf0zuHKnUFMgL_bSvTjWqQ-RP2waCc81=s176-c-k-c0x00ffffff-no-rj,0.0
UgzjTAx2yjaqCXrnnrN4AaABAg.9VKtKc5-ds-9VNCVsuck1Z," @Boris Johnson 
Goodbye conspiritard numpty . Have a nice time at the Mad Hatters Teaparty. 😂",12 dagen geleden,Biggus Dickkus,UC07Rkyd27BNYSeD6NCl1alA,0,https://yt3.ggpht.com/wqL6NwyRtsoWzimTutN9L7G8Yyv-qSaFHn8N1mmqfPXzlbo78uBiVaRW4QWpAi0I4GbxGGM9CQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgzjTAx2yjaqCXrnnrN4AaABAg.9VKtKc5-ds-9VNOCWoYzCl," @Biggus Dickkus  awww, more slurs from 77 brigade, what a surprise... you are more
Incontinentia Buttocks
than biggus Dickus... goodby shill... #riseandburn77",12 dagen geleden (bewerkt),Boris Johnson,UCigYEEGOPYJRnhq1XOB45DA,1,https://yt3.ggpht.com/ytc/AKedOLQ44YtNRZOSuTNuQ3uMS8w-1VAU3hm2pf0zuHKnUFMgL_bSvTjWqQ-RP2waCc81=s176-c-k-c0x00ffffff-no-rj,0.0
UgzjTAx2yjaqCXrnnrN4AaABAg.9VKtKc5-ds-9VY5NNqkTD3, @Boris Johnson  🔥🔥🔥,8 dagen geleden,DAM NFT,UC3qtnqLz11PGVzBO9vTSPxg,0,https://yt3.ggpht.com/WQuv4YVfJ9kuKK7RR-UGs0VPG-wPeuklST0W-8bFAGRdkqZlDuQro1KEPvRYqCYcs1aDHhPPtQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgyLxCAPKg2S4tZtNEd4AaABAg,SCARE SCARE SCARE ... YOU WILL ALL BE AFRAID. OH do bugger off BBC,13 dagen geleden,azaziel001,UC937bW76HzeXz_eBrsCBlLQ,2,https://yt3.ggpht.com/ytc/AKedOLTAjE_V-pPbwizTtVr9s39oJVj3Hc_2O9ldxg=s176-c-k-c0x00ffffff-no-rj,0.0
UgxLMYf8VLpRdUySpkN4AaABAg,"Steps to success: 1. Have pandemic. 2. Restrictions and lockdowns. 3. Profit from it. 4. Instead of making sure it never happens again anger people and point them at the unvaccinated. 5. Find new ""more deadly"" variant. 6. Repeat steps 2 to 5 as much as possible.",13 dagen geleden,I am Enobius,UC9wNGOltLfXcHdt42EjRKcQ,48,https://yt3.ggpht.com/ytc/AKedOLQztEH3BGU06C3K4byq7I1pxdCJbUbA_wtcxg=s176-c-k-c0x00ffffff-no-rj,0.0
Ugz9SmzICi1o48yN7MJ4AaABAg,"Omicron? 
It's moronic",13 dagen geleden,Wayne,UCbkpPow-IAFu_DCCGIEdaJA,0,https://yt3.ggpht.com/ytc/AKedOLRTJQ9GJA9HvChr3MWAdx8lKouso2ozuIqLhw=s176-c-k-c0x00ffffff-no-rj,0.0
Ugx8lPnqO0JvZ2TYejh4AaABAg,Liar there is proof thst vaccinated and unvaccinated are affected equally,13 dagen geleden,Gordon Beaton,UCgN1LlDbpB2OesSrE_Hz32g,1,https://yt3.ggpht.com/ytc/AKedOLTN3_bJKe2pECxZ_SnZ6jvVZ7zclBhIjG4hycQV=s176-c-k-c0x00ffffff-no-rj,0.0
UgxMyyWs92UPHQJsKTF4AaABAg,THIS IS TO DISTRACT FROM THE MAXWELL CASE,13 dagen geleden,Stanciu Elena,UCoeEgGgU9LiKUXpjENWAPPQ,2,https://yt3.ggpht.com/ytc/AKedOLSbXMbcR0ZYf38N4EaSjdr1DH3bluQ4aghH5w=s176-c-k-c0x00ffffff-no-rj,0.0
Ugyoc9_jKCmGxoeguHR4AaABAg,"Dr. Tedros is was put in place by China. We should all be acting how china is acting, not how their mouthpiece, Dr. Tedros, tells us to act.",13 dagen geleden,Johnny Appleseedgate,UCC2JrydsrZ_LyBoIut9KKag,0,https://yt3.ggpht.com/ytc/AKedOLTHKGor5EQ3ru7_Xr7e9ppJTk_YnzUNNLswrA=s176-c-k-c0x00ffffff-no-rj,0.0
Ugyc6WlaXlm3ToLHBDB4AaABAg,That WHO guy is a murderer!  Because of him he helped China spread this disease in the first place,13 dagen geleden,M. Vansyd,UCkLT9sdsF_OKrbwotRRnP7w,1,https://yt3.ggpht.com/ytc/AKedOLTGS_Q0plF26dVi9XL43_VqwWw1sz7leoAnqlvV8A=s176-c-k-c0x00ffffff-no-rj,0.0
UgwAZ4KuWiE8qzQJMEZ4AaABAg,You can shove your variation up your arse,13 dagen geleden,L M,UCly7UgXR0brd3Xyb-dxpACw,2,https://yt3.ggpht.com/ytc/AKedOLTjOXQWopIyXOT0ngWTCL--_jFU1MOIf-rt-Q=s176-c-k-c0x00ffffff-no-rj,0.0
UgyGBVzurDsO48n5WE14AaABAg,The cult is going all in. Hold the line!,13 dagen geleden,antony graham,UCDSW0Zd8QFDBCe5bPH7EuEA,1,https://yt3.ggpht.com/ytc/AKedOLSEozvTrcfgGLOwRMw2v2mTtf0GAKBJTnX9doM3oQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgyrxxAJla748gQ1n_x4AaABAg,😂 MORONIC FOR THE 🐑,13 dagen geleden,Agenda21 Mass Genocide,UCPrCtclfvCXID-MsPYFz1Hw,1,https://yt3.ggpht.com/1bzPurst6MK-ZPavB9N_a4QqbXofVyxXbn5FIs1ijf4YTrjGZ6L7vYirjMebRpe0APa8w4I1=s176-c-k-c0x00ffffff-no-rj,0.0
UgyaxE06pEfpYgzH3zl4AaABAg,The crisis entrepreneurs are going to keep playing with the public...it's all they have to offer you!.,13 dagen geleden,R B,UCM9pjEk7d-GF3QabONYz8qw,0,https://yt3.ggpht.com/ytc/AKedOLRfKz3GTtcMQNZTXuLUkBLvArNpXqBftySZGw=s176-c-k-c0x00ffffff-no-rj,0.0
UgylFVTSS4eei_bCJq14AaABAg,its scary that im not scared,13 dagen geleden,DonoIsSerious,UCpqDCLeLzNdgWYKNDMRysDA,1,https://yt3.ggpht.com/ytc/AKedOLRYa5kl3vv8iv98__lvGwYcjRFJ7-3hEC0lYRryVA=s176-c-k-c0x00ffffff-no-rj,0.0
UgzeQzI3BtYovIEifbB4AaABAg,Media 🐂💩🐂💩🐂💩🐂💩🐂💩🐂💩🐂💩🐂💩🐂💩🐂💩🐂💩🐂💩,13 dagen geleden (bewerkt),WakeyWakey,UCmAUj_HT-OoMyV2LzV_O5Mw,1,https://yt3.ggpht.com/ytc/AKedOLTYY4if6rp_INIxEhc4mEytDMkys1xqNqmE3A=s176-c-k-c0x00ffffff-no-rj,0.0
UgzwHm6bsNa5vG0-RSd4AaABAg,"Lol didn't the doctor who saw it saw the symptoms were the mildest yet? Why is the WHO, under the thumb of China, pushing for the west to shut down and vaccinate everyone while China continues acting like COVID ended 24 months ago?",13 dagen geleden,Johnny Appleseedgate,UCC2JrydsrZ_LyBoIut9KKag,0,https://yt3.ggpht.com/ytc/AKedOLTHKGor5EQ3ru7_Xr7e9ppJTk_YnzUNNLswrA=s176-c-k-c0x00ffffff-no-rj,0.0
UgyL8JUQp-c0U1qNe9R4AaABAg,NURMBERG 2.0. You will have your day.,13 dagen geleden,nobody you know,UCIQJ7CTkQQk7kLJTNuTLjQQ,1,https://yt3.ggpht.com/ytc/AKedOLRbk32Fm928NlQ5HqlyTo6M-nYda-TbHnNvtQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgyNL_wKJuaobLjJhVB4AaABAg,"Go and bollocks, you lairs. Same goes for the evil shit from from WHO. It's not dangerous. You're just having a good old wank to the thought of controlling us and scaring us. Well its not working. I'm not wearing a mask. I'm having no booster. I'm done. Frig off.",13 dagen geleden (bewerkt),Rachel James,UCEYzqaADU-1J_QdBw977BVQ,1,https://yt3.ggpht.com/ytc/AKedOLTN8CEBbvEHjsjulF6sSo5WhaJ07Dzeo4oP_z2C=s176-c-k-c0x00ffffff-no-rj,0.0
UgwYPpfemS5Zi5etwDN4AaABAg,No its not.  Its a weak strain.  You serpents just want another lockdown,13 dagen geleden,edgarloike,UCrZZQ3VQAMJwBqjHq31RZGA,0,https://yt3.ggpht.com/ytc/AKedOLQKx2vobFGWzCOOCKXWmh29GCR0O6DazusD6A=s176-c-k-c0x00ffffff-no-rj,0.0
UgzAWUYPjT0KsARIkF54AaABAg,All about new world order 2030... China 2049,13 dagen geleden,A C,UCKe7lwduSrbDW83tmVFqBGw,0,https://yt3.ggpht.com/ytc/AKedOLSxDkfNGikPtBf97ShZ2LZEowobI755Yqb3UQ=s176-c-k-c0x00ffffff-no-rj,0.0
Ugz4Ag3sxnq3Q2RYArh4AaABAg,"Just say..you have failed.
0 out 100",13 dagen geleden,Irene Teare,UCyrI9h2lxTzOcFG-DKoXiUQ,1,https://yt3.ggpht.com/0Uo-rLo_9HvbCmFHLbYQIfA0OtGBUJ-myN-ynEGhvm7KZeAjATHWJV2fnGo2LINUNvnajxmZr9I=s176-c-k-c0x00ffffff-no-rj,0.0
Ugwd-Wue4hu54Aq4h-Z4AaABAg,"Covid: *Kills 5.3 million people*
Commenters on Youtube: ""Don't care!"" *Presses Dislike*",13 dagen geleden (bewerkt),Adam Miles,UCK7PkGtlLLStEXxxEgyvZmA,1,https://yt3.ggpht.com/ytc/AKedOLTj1GfYLU0eDL1BCZD0YrOUoxdfl2C82_LoOrTjUg=s176-c-k-c0x00ffffff-no-rj,0.0
UgxLMYf8VLpRdUySpkN4AaABAg.9VKtJIIZx8Z9VKufSGYg_J,"anti-vaxxers are IDIOTS, you got that right at least.",13 dagen geleden,Sitar Outreach Ministry,UCADjSrrZN9sv0ntVsI_Z9gQ,2,https://yt3.ggpht.com/ytc/AKedOLTs2xjfZNX6QCrxTFCRFwsBVmxkbfk4w-BCGnGZRw=s176-c-k-c0x00ffffff-no-rj,0.0
UgxLMYf8VLpRdUySpkN4AaABAg.9VKtJIIZx8Z9VL6yGnj3B8," @Sitar Outreach Ministry  chill winston . the new ""variant"" came from the vaccinated lol",13 dagen geleden,Gav Liddle,UCU__oRFvG4-aroFr9uRZ7bQ,5,https://yt3.ggpht.com/ytc/AKedOLTYs6PR6CNUX_jaylhUykT5bFxuH-yKJ7HbMw=s176-c-k-c0x00ffffff-no-rj,0.0
UgxLMYf8VLpRdUySpkN4AaABAg.9VKtJIIZx8Z9VLDGonpjRI,"@I am Enobius

Your 💯 correct and on point it's fear monger and a global agenda and also making profit for these vaccines companies...",13 dagen geleden,Warrior Lord,UCYeODmoku8mzE2g-wp0pnaQ,1,https://yt3.ggpht.com/ytc/AKedOLQzcCGkihnMSuzh4xPgPVutn8bX5q1J0nUAzVh5Ew=s176-c-k-c0x00ffffff-no-rj,0.0
UgxLMYf8VLpRdUySpkN4AaABAg.9VKtJIIZx8Z9VLHh0vNNAh," @Gav Liddle  Actually the variants come from the unvaccinated population, that's a medical fact.  If people would vaccinate then there would be fewer people for the virus to multiply in and thus fewer genetic mutations; why do you think this latest variant came out of Africa, where fewer people have gotten he shot.",13 dagen geleden,Tidbit,UC5vLKt2aW31QcQtkmDQ11oQ,1,https://yt3.ggpht.com/ytc/AKedOLTHNTnJrizqb8qYHatoV-34Xr1Nwoy61fNLnA=s176-c-k-c0x00ffffff-no-rj,0.0
UgxLMYf8VLpRdUySpkN4AaABAg.9VKtJIIZx8Z9VLIlQfr2JU, @Tidbit  the 4 people in Africa they said were literally vaccinated 😅. Its ridiculous.,13 dagen geleden,Gav Liddle,UCU__oRFvG4-aroFr9uRZ7bQ,1,https://yt3.ggpht.com/ytc/AKedOLTYs6PR6CNUX_jaylhUykT5bFxuH-yKJ7HbMw=s176-c-k-c0x00ffffff-no-rj,0.0
UgxLMYf8VLpRdUySpkN4AaABAg.9VKtJIIZx8Z9VLXtnm5jFj, @Sitar Outreach Ministry  care to explain how the OP's identification of a clear pattern has anything to do with your chidishly pathetic shill statement 77 brigade... #riseandburn77,13 dagen geleden,Boris Johnson,UCigYEEGOPYJRnhq1XOB45DA,3,https://yt3.ggpht.com/ytc/AKedOLQ44YtNRZOSuTNuQ3uMS8w-1VAU3hm2pf0zuHKnUFMgL_bSvTjWqQ-RP2waCc81=s176-c-k-c0x00ffffff-no-rj,0.0
UgxLMYf8VLpRdUySpkN4AaABAg.9VKtJIIZx8Z9VLY-joJynj," @Tidbit  If the majority are protected, how are the protected not protected... clearly your vaccine doesn't work... go away 77 brigade shill... #riseandburn",13 dagen geleden,Boris Johnson,UCigYEEGOPYJRnhq1XOB45DA,2,https://yt3.ggpht.com/ytc/AKedOLQ44YtNRZOSuTNuQ3uMS8w-1VAU3hm2pf0zuHKnUFMgL_bSvTjWqQ-RP2waCc81=s176-c-k-c0x00ffffff-no-rj,0.0
UgxLMYf8VLpRdUySpkN4AaABAg.9VKtJIIZx8Z9VMageoCL17,"headline -  ''In Gibraltar, 100% of adults are fully vaccinated against Covid-19 and yet new cases are exploding''

government - ''doesn't matter if you are double vaccinated against omicron'' need boosters.

why would anyone point you towards the unvaccinated when ''the science says'' vaccines don't stop mutations or transmission.... in the same way flu vaccines have never stopped the flu.. yet we never blamed the people who didnt get flu shots. you bumbling fool.",12 dagen geleden,ASTAR,UC6_9yJeQESivaconlVPoQ6w,0,https://yt3.ggpht.com/ytc/AKedOLROiNWLnET4uAlr0Wfi-QRi7yoSWgUFxsXU_vKWBw=s176-c-k-c0x00ffffff-no-rj,0.0
Ugx8lPnqO0JvZ2TYejh4AaABAg.9VKtG3msQAd9VKtHe9mcej,Hit me up 👆👆 for further assistance.,13 dagen geleden,BB c➕➀➇ 0 5  ➅➂❸⓿❽➂❶,UCEk4tuwL1SdgGoJaSq1_rKA,0,https://yt3.ggpht.com/rCuI_xoSfJ9Fmi1zV4pmXr4Kr94xKajsyVnJS4S2Isz6ZtJIDzxOYGNPUgytHdzJ2S1P210K=s176-c-k-c0x00ffffff-no-rj,0.0
Ugwd-Wue4hu54Aq4h-Z4AaABAg.9VKt3PymfBn9VKwQkje5Oz,5 million died 28 days of a positive test.,13 dagen geleden,G raff,UCBHW4jIt0MudXNNIRqgHMkQ,0,https://yt3.ggpht.com/ytc/AKedOLSQN9-zVTaOMZiZfTPxMbAVlRFKKG4H15yrFuF_=s176-c-k-c0x00ffffff-no-rj,0.0
Ugwd-Wue4hu54Aq4h-Z4AaABAg.9VKt3PymfBn9VKzPApkUNC," @G raff  Good point. The real death toll is probably 2x that given how many millions have died without ever having had a test. I know you think you were suggesting the real death toll is much lower, but in fact it's much, much higher.",13 dagen geleden,Adam Miles,UCK7PkGtlLLStEXxxEgyvZmA,0,https://yt3.ggpht.com/ytc/AKedOLTj1GfYLU0eDL1BCZD0YrOUoxdfl2C82_LoOrTjUg=s176-c-k-c0x00ffffff-no-rj,0.0
Ugwd-Wue4hu54Aq4h-Z4AaABAg.9VKt3PymfBn9VKzu26lMOm," @Adam Miles  No its way lower, infact a court in Portugal ruled 0.7% of covid deaths were actual covid deaths.",13 dagen geleden,G raff,UCBHW4jIt0MudXNNIRqgHMkQ,0,https://yt3.ggpht.com/ytc/AKedOLSQN9-zVTaOMZiZfTPxMbAVlRFKKG4H15yrFuF_=s176-c-k-c0x00ffffff-no-rj,0.0
Ugwd-Wue4hu54Aq4h-Z4AaABAg.9VKt3PymfBn9VL0hGCBjGK,​ @G raff  Why would you believe that? It doesn't pass the laugh test as a statistic.,13 dagen geleden,Adam Miles,UCK7PkGtlLLStEXxxEgyvZmA,0,https://yt3.ggpht.com/ytc/AKedOLTj1GfYLU0eDL1BCZD0YrOUoxdfl2C82_LoOrTjUg=s176-c-k-c0x00ffffff-no-rj,0.0
Ugwd-Wue4hu54Aq4h-Z4AaABAg.9VKt3PymfBn9VL1S6vjmPt," @Adam Miles  because its true you moron. 
You don't pass the laugh test.
People with multiple gunshot wounds have died of with covid.",13 dagen geleden,G raff,UCBHW4jIt0MudXNNIRqgHMkQ,0,https://yt3.ggpht.com/ytc/AKedOLSQN9-zVTaOMZiZfTPxMbAVlRFKKG4H15yrFuF_=s176-c-k-c0x00ffffff-no-rj,0.0
Ugwd-Wue4hu54Aq4h-Z4AaABAg.9VKt3PymfBn9VL1zv_QeQ8,"​ @G raff  I can see we've descended into playground-level insults, so I think we should probably leave it there. If you're actually interested in where that 0.7% statistic came from and why it's not true, Google is your friend. However, I suspect you're only interested in reading information that supports your position.",13 dagen geleden,Adam Miles,UCK7PkGtlLLStEXxxEgyvZmA,0,https://yt3.ggpht.com/ytc/AKedOLTj1GfYLU0eDL1BCZD0YrOUoxdfl2C82_LoOrTjUg=s176-c-k-c0x00ffffff-no-rj,0.0
Ugwd-Wue4hu54Aq4h-Z4AaABAg.9VKt3PymfBn9VL2zMESbcS," @Adam Miles  I know were it came from a court in Lisbon ,Portugal  who went through the countrys death certs.
I'm not insulting you, you are a moron you must be used to being called that by now.
Hospitals get paid for each covid case they have, people dying of known disease have tests stuck up noses before they take there last breath to increase numbers.
The way death certs are issued changed for covid.
You don't even have to have had a test, if covid is even a secondary cause of death it is counted as a covid death.
See you moron!",13 dagen geleden,G raff,UCBHW4jIt0MudXNNIRqgHMkQ,0,https://yt3.ggpht.com/ytc/AKedOLSQN9-zVTaOMZiZfTPxMbAVlRFKKG4H15yrFuF_=s176-c-k-c0x00ffffff-no-rj,0.0
UgwjQuOrTMGLJOeAliZ4AaABAg,Coronvirus... Spell check please BBC,13 dagen geleden,Muhammad Fauwaaz Ramli,UCwpwd618vIg-fG3SG1mWDyQ,1,https://yt3.ggpht.com/ytc/AKedOLTHlMc7IThX3n4xwgHIDPPD_369GXsGEQV5pA=s176-c-k-c0x00ffffff-no-rj,0.0
UgyA_C_CEX6l0gV5ltp4AaABAg,"This is getting a bit silly now. A variant that is more infectious and looks to be far less deadly, sounds like a winner to me. We should be celebrating but the bbc just wants to induce more fear in us because that’s what the government needs to be able to keep pushing these pointless vaccines on healthy people.",13 dagen geleden,Jeremy Poor,UCldo41w0xoSS4Akbh6Y1yMQ,0,https://yt3.ggpht.com/ytc/AKedOLT_x-j-qe6-Sxlc3YvwPdXkaqcfq5Ho-9tYWcPr=s176-c-k-c0x00ffffff-no-rj,0.0
UgxDzFmDOPG72Z87P1d4AaABAg,Zombies comming soon,13 dagen geleden,Kar3n,UCw_TaWTMD33D5Tk1h5n_Mmw,2,https://yt3.ggpht.com/ytc/AKedOLR6xluim5vaxQWouTu7Pqcyjx8R7Dhy9CtJq4eK=s176-c-k-c0x00ffffff-no-rj,0.0
UgwMStJDyY7hlNJZXXh4AaABAg,FUCK 🇨🇳,13 dagen geleden,Charan K,UCAZlr8kWDaRQ-BDrBIMZTdg,1,https://yt3.ggpht.com/ytc/AKedOLTD_nvqZGY0qrMah6qjNuQNvsHz5k3ckzjNWCjj=s176-c-k-c0x00ffffff-no-rj,0.0
UgwqsWQuw70ykwmEsLN4AaABAg,"If the tests show this new ""variant""? How has it travelled to the UK when you have to be tested when leaving and entering the country?",13 dagen geleden,Superflyjimmysnucka,UCSMBuUqkvHHWyOjTu2ZQbjg,217,https://yt3.ggpht.com/QEMmMy-XI5Qu6hi8xTaph25YkOi7_iDwQ2aN1N3FmCz8y4NGZLnp3x8B7Qop17pvjA-UptQ8xQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgxHcq5uoHqiKmJfnil4AaABAg,why media like this? its causing panic. watch this interview from the doctor who discovered it. https://youtu.be/_SjA7Ophx_g,13 dagen geleden (bewerkt),echo tragic,UCP-2h1bVpUwprtWyJ98FkHw,0,https://yt3.ggpht.com/ytc/AKedOLR4M0SLHmxROaOoIT-SBg0o_Sg2dJ2P6w5VF7U0vBKGWmqKgkR_vN0kh9zkevsa=s176-c-k-c0x00ffffff-no-rj,0.0
UgxUvuYzPC4Abh_OG354AaABAg,"""The boy who cried wolf"" comes to mind here.",13 dagen geleden,Suzan Sanchez,UCsfwr0p963MJPMQDf1vkjpQ,6,https://yt3.ggpht.com/ytc/AKedOLTnQlE9Oso2BofIqLp2JyS6qVSoV4ZGGa__IA=s176-c-k-c0x00ffffff-no-rj,0.0
UgyLgvBG9Y2WzWTKNeJ4AaABAg,"The doctor that discovered it said otherwise, what a sh!te show this actually is at this point",13 dagen geleden,not yodings,UC0L2Nk9Ebrc8-XiCXGC2MLw,4,https://yt3.ggpht.com/ytc/AKedOLR1bLysqLPu3ZOEIn3nc2smT9giFvVmjDXlJ_AY0Q=s176-c-k-c0x00ffffff-no-rj,0.0
UgzBAJkOGOZiWhBVgCl4AaABAg,"Typical BBC response, its almost as bad as that cow sturgeon in Scotland who seems to think we're all gonna drop dead because of it🤦‍♂️",13 dagen geleden,Drama77,UCV4J1_pMAHtCVggzrFJ6HaA,3,https://yt3.ggpht.com/ytc/AKedOLTe-aeAW6Maoy-dmJPEQL2T253v7Q5CAnY3sFuw=s176-c-k-c0x00ffffff-no-rj,0.0
UgxYv6rnFblVWyIQqNp4AaABAg,"""Mild symptoms """,13 dagen geleden,Ryan hughes,UC6AQ4HKqDTalH9hBYw9Zf8A,1,https://yt3.ggpht.com/ytc/AKedOLT3b76431u4CH_USyzBse6VBshWU88JX_3evA=s176-c-k-c0x00ffffff-no-rj,0.0
UgwskeQWjfUBuXIMis94AaABAg,This variant is from the vaccinated people. All vaccinated people should isolate all winter,13 dagen geleden,huy iii,UCXjWsIo6Fw_DTK0oHDWxwgg,3,https://yt3.ggpht.com/ytc/AKedOLSOkLfX4Hqiajvw-MIBJ0JyyNfbKkS_gwdrFQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgzvJj2JbcEozHFHa4t4AaABAg,"Just a chance to implement a social credit system, a cashless society, a one world government, the end of all privately owned property, mandatory multiple 💉, universal basic income, the end of private transport, owning cars, the end of private farms and grazing livestock, the end of single family homes.",13 dagen geleden,L T,UC5AANRvND37IvvVYxIg8cCQ,39,https://yt3.ggpht.com/ytc/AKedOLRPiUEftqe245nZdDSpkChDfrYwnz2-sWYGvwcxg1p8wGuw-Eu5X9hXeF8N_hAc=s176-c-k-c0x00ffffff-no-rj,0.0
Ugz0Q4ojA_Awm6Dx8ut4AaABAg,Clearly it's not 'cause I'm still at work. Stop with the scare tactics,13 dagen geleden,garland70,UCjdzPP2WID4fs1VPR0WYIpQ,0,https://yt3.ggpht.com/TIieTStnQYy-CyvPJyZexV-ShwbJIuWb5UeGeyZL4ta8dbUV9xShgi82Z9Z0ho-37Kn27Kk=s176-c-k-c0x00ffffff-no-rj,0.0
UgzaTUAt5hMLbwo3DGV4AaABAg,"Ignorant people who have injected people..infecting them..
Very ignorant and wicked demons these are",13 dagen geleden,Irene Teare,UCyrI9h2lxTzOcFG-DKoXiUQ,1,https://yt3.ggpht.com/0Uo-rLo_9HvbCmFHLbYQIfA0OtGBUJ-myN-ynEGhvm7KZeAjATHWJV2fnGo2LINUNvnajxmZr9I=s176-c-k-c0x00ffffff-no-rj,0.0
Ugw96fiPPWAraPLbwjR4AaABAg,"WHO another fuck up and trying patch things up, instead of controlling the root cause.
👏🏻👏🏻👏🏻
Incompetent as usual ! WHO is useless.",13 dagen geleden,doc777ga,UCL7PK410nadsRFTPaHCoTvA,0,https://yt3.ggpht.com/ytc/AKedOLRx6zyya1ZRG7EwI2m9Apm7SnO4u2iJol4A6ndS=s176-c-k-c0x00ffffff-no-rj,0.0
Ugxk5LU0SA56yVACfvN4AaABAg,Here we go again🙈🙈🙈🙈,13 dagen geleden,Neil Davison,UCgdyFMEyllCb1l69D9TrB-A,0,https://yt3.ggpht.com/ytc/AKedOLSScEzgsY8bljopCBstM4FQv77cg0imh1IurgSVcw=s176-c-k-c0x00ffffff-no-rj,0.0
UgwbR4AgbbGfGSbXxSV4AaABAg,Meanwhile the Australian ABC are saying it’s likely no where near as bad as first presumed.,13 dagen geleden,John Doe,UCKmgsi2KjiJw7HNpRHwM8qA,0,https://yt3.ggpht.com/ytc/AKedOLRUkhpPV42HCGSSDvdJ23Nxb7GxSojaWNAonGk9Jw=s176-c-k-c0x00ffffff-no-rj,0.0
Ugy_zjn0CkEdQ9sxR094AaABAg,"Not what Africa is saying. 0ffY0uFuck BBC. THIS SCAREMONGERING IS WAY OUT OF ORDER NOW. Crimes against humanity. How many people have succumbed to suicide from the likes of the BBC, SKY, etc messaging!?",13 dagen geleden,Coach Becks,UCgd-R1sw-hMW37fAnx5HfPw,1,https://yt3.ggpht.com/ytc/AKedOLTwoqJ2WOXvLZxE-GGEyqF8NFP2s1AzXPIvnQZzmg=s176-c-k-c0x00ffffff-no-rj,0.0
Ugyn7wp93Ds7dJlnECV4AaABAg,Any viruses are a threat to humanity.,13 dagen geleden,Godless Believer,UCF59S9BSFUr0x7I4yKW7xPA,2,https://yt3.ggpht.com/ytc/AKedOLS97ISmTeCuvjJh9Y48L9RTGss5-SY2aqvaLxT94W55E3a12uupirnHpHZkpIOo=s176-c-k-c0x00ffffff-no-rj,0.0
UgwN4sv5Pxty8Lg5vMB4AaABAg,"South Africa went from 312 cases on November 22 to 18,586 on November 23.
Nothing odd about that?",13 dagen geleden (bewerkt),You have my sympathy.,UC5JI_A5_l-DJZ-V6YUQHtnw,3,https://yt3.ggpht.com/ytc/AKedOLQGA0LCzgdKpMadbp3PMO5-Rt9dbhHJCTTzzi8VyAPXRduHScmPggEhbRhVrh9F=s176-c-k-c0x00ffffff-no-rj,0.0
UgxDzFmDOPG72Z87P1d4AaABAg.9VKt1jlu2R69VL5HwMy4U7,Seems like there are quite a few already.,13 dagen geleden,Hz Hz,UC-89wOPseOcd_NGHvZeM4GQ,0,https://yt3.ggpht.com/ytc/AKedOLQ7iz5BA2grq74OfMvpdUt1ySOXcVYE7RWnzw=s176-c-k-c0x00ffffff-no-rj,0.0
UgwqsWQuw70ykwmEsLN4AaABAg.9VKt-IKvXGs9VKtTrtb1U5,This is the most sensible comment on this post.,13 dagen geleden,Lorraine Burke-exercise videos,UCOd4vgM2kI4LZoVRo4EMbaQ,32,https://yt3.ggpht.com/syM9FHyW6pk9A4NqRmy9c4ijSrkbPyxBhuRXtPXJszsvAQbapaieu0FAbugErWvLmCWMX8murQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgwqsWQuw70ykwmEsLN4AaABAg.9VKt-IKvXGs9VKu6_F364K,https://www.youtube.com/watch?v=OMTdHooE6AM - Wear a Mask Campaign.,13 dagen geleden,Creator102D,UCVD5pnVE99mZMoAPmf6svxA,0,https://yt3.ggpht.com/ytc/AKedOLQOu8R4cmwsI8djmFZ8uASWgElSavxttOf0NvuQaBLMv19FYpXkOtmWT4CU1hG3=s176-c-k-c0x00ffffff-no-rj,0.0
UgwqsWQuw70ykwmEsLN4AaABAg.9VKt-IKvXGs9VKu9J_-p1x,the virus can stay dormant after infection for a few days,13 dagen geleden,Matas Gus,UCPxLZzxBqBP7-0o8ST-e7Gw,15,https://yt3.ggpht.com/ytc/AKedOLS_uVrX0ZV8uVi76dOLUHoO1Oi1DL35kR1dlA=s176-c-k-c0x00ffffff-no-rj,0.0
